subj,trial,block,date,stim,stim_order,response,rt,age,sex,param_index,segment_time,pitch
21011968,0,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_174.wav,0,True,6654,56,M,0,0.000000,12.449350
21011968,0,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_174.wav,0,True,6654,56,M,1,0.071043,17.986555
21011968,0,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_174.wav,0,True,6654,56,M,2,0.142086,-72.720888
21011968,0,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_174.wav,0,True,6654,56,M,3,0.213129,41.369679
21011968,0,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_174.wav,0,True,6654,56,M,4,0.284172,-146.787018
21011968,0,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_174.wav,0,True,6654,56,M,5,0.355215,3.271800
21011968,0,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_174.wav,0,True,6654,56,M,6,0.426259,26.686198
21011968,0,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_21.wav,1,False,6654,56,M,0,0.000000,84.422922
21011968,0,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_21.wav,1,False,6654,56,M,1,0.071043,34.734306
21011968,0,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_21.wav,1,False,6654,56,M,2,0.142086,84.348012
21011968,0,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_21.wav,1,False,6654,56,M,3,0.213129,-112.005491
21011968,0,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_21.wav,1,False,6654,56,M,4,0.284172,147.407394
21011968,0,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_21.wav,1,False,6654,56,M,5,0.355215,-6.622355
21011968,0,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_21.wav,1,False,6654,56,M,6,0.426259,125.674103
21011968,1,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_88.wav,0,True,1921,56,M,0,0.000000,-104.432443
21011968,1,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_88.wav,0,True,1921,56,M,1,0.071043,71.901933
21011968,1,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_88.wav,0,True,1921,56,M,2,0.142086,62.017491
21011968,1,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_88.wav,0,True,1921,56,M,3,0.213129,-148.109936
21011968,1,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_88.wav,0,True,1921,56,M,4,0.284172,21.087169
21011968,1,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_88.wav,0,True,1921,56,M,5,0.355215,98.793360
21011968,1,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_88.wav,0,True,1921,56,M,6,0.426259,84.960800
21011968,1,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_111.wav,1,False,1921,56,M,0,0.000000,-76.898484
21011968,1,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_111.wav,1,False,1921,56,M,1,0.071043,128.576704
21011968,1,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_111.wav,1,False,1921,56,M,2,0.142086,84.475821
21011968,1,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_111.wav,1,False,1921,56,M,3,0.213129,13.962019
21011968,1,0,2024-02-28T17:28:59.872Z,male_vraiment_flat_111.wav,1,False,1921,56,M,4,0.284172,80.950376
