subj,trial,block,date,stim,stim_order,response,rt,age,sex,param_index,segment_time,pitch
271154,0,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_133.wav,0,False,5596,69,F,0,0.000000,-33.116176
271154,0,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_133.wav,0,False,5596,69,F,1,0.071043,-79.722902
271154,0,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_133.wav,0,False,5596,69,F,2,0.142086,-0.174059
271154,0,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_133.wav,0,False,5596,69,F,3,0.213129,82.274364
271154,0,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_133.wav,0,False,5596,69,F,4,0.284172,-109.731995
271154,0,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_133.wav,0,False,5596,69,F,5,0.355215,-72.489270
271154,0,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_133.wav,0,False,5596,69,F,6,0.426259,11.511705
271154,0,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_32.wav,1,True,5596,69,F,0,0.000000,-83.957947
271154,0,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_32.wav,1,True,5596,69,F,1,0.071043,68.475222
271154,0,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_32.wav,1,True,5596,69,F,2,0.142086,-59.489465
271154,0,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_32.wav,1,True,5596,69,F,3,0.213129,64.566697
271154,0,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_32.wav,1,True,5596,69,F,4,0.284172,-27.267557
271154,0,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_32.wav,1,True,5596,69,F,5,0.355215,94.356275
271154,0,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_32.wav,1,True,5596,69,F,6,0.426259,27.666308
271154,1,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_12.wav,0,False,3163,69,F,0,0.000000,-11.936919
271154,1,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_12.wav,0,False,3163,69,F,1,0.071043,-51.249998
271154,1,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_12.wav,0,False,3163,69,F,2,0.142086,42.322915
271154,1,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_12.wav,0,False,3163,69,F,3,0.213129,-19.839410
271154,1,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_12.wav,0,False,3163,69,F,4,0.284172,46.127041
271154,1,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_12.wav,0,False,3163,69,F,5,0.355215,34.596861
271154,1,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_12.wav,0,False,3163,69,F,6,0.426259,143.594573
271154,1,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_159.wav,1,True,3163,69,F,0,0.000000,-84.088119
271154,1,0,2024-03-13T15:41:29.846Z,male_vraiment_flat_159.wav,1,True,3163,69,F,1,0.071043,11.677970
